time,well,OD600,date,label,strain,vector,media
14,D9,1.258,04202026,dat::Tn,dat::Tn,None,TSB
14,D10,1.214,04202026,dat::Tn_EV,dat::Tn,EV,TSB
14,D11,1.23,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
14,D12,1.287,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
14,E1,0.143,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
14,E2,0.365,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
14,E3,1.166,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
14,E4,1.134,04202026,Δalr1,Δalr1,None,TSB
14,E5,1.102,04202026,Δalr1_EV,Δalr1,EV,TSB
14,E6,1.165,04202026,Δalr1_alr1,Δalr1,alr1,TSB
14,F1,0.121,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
14,F2,0.35,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
14,F3,1.14,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
14,F4,1.088,04202026,Δalr1,Δalr1,None,TSB
14,F5,1.029,04202026,Δalr1_EV,Δalr1,EV,TSB
14,F6,1.145,04202026,Δalr1_alr1,Δalr1,alr1,TSB
14,G1,0.089,04202026,NB,NB,None,CDM19 - ala
14,G2,1.019,04202026,Parent,Parent,None,CDM19 - ala
14,G3,1.035,04202026,Parent_EV,Parent,EV,CDM19 - ala
14,G4,1.089,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
14,G5,1.3,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
14,G6,1.081,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
14,G7,0.145,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
14,G8,0.16,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
14,G9,0.147,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
14,G10,1.265,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
14,G11,0.127,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
14,G12,0.146,04202026,Δalr1,Δalr1,None,CDM19 - ala
14,H1,0.087,04202026,NB,NB,None,CDM19 - ala
14,H2,1.105,04202026,Parent,Parent,None,CDM19 - ala
14,H3,1.102,04202026,Parent_EV,Parent,EV,CDM19 - ala
14,H4,1.135,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
14,H5,1.316,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
14,H6,1.153,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
14,H7,0.128,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
14,H8,0.129,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
14,H9,0.129,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
14,H10,1.287,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
14,H11,0.122,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
14,H12,0.146,04202026,Δalr1,Δalr1,None,CDM19 - ala
15,A1,0.087,04202026,NB,NB,None,CDM20
15,A2,1.358,04202026,Parent,Parent,None,CDM20
15,A3,1.308,04202026,Parent_EV,Parent,EV,CDM20
15,A4,1.311,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
15,A5,1.321,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
15,A6,1.342,04202026,Parent_alr1,Parent,alr1,CDM20
15,A7,1.27,04202026,dat::Tn,dat::Tn,None,CDM20
15,A8,1.32,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
15,A9,1.253,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
15,A10,1.321,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
15,A11,1.367,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
15,A12,1.327,04202026,Δalr1,Δalr1,None,CDM20
15,B1,0.086,04202026,NB,NB,None,CDM20
15,B2,1.237,04202026,Parent,Parent,None,CDM20
15,B3,1.25,04202026,Parent_EV,Parent,EV,CDM20
15,B4,1.318,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
15,B5,1.279,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
15,B6,1.265,04202026,Parent_alr1,Parent,alr1,CDM20
15,B7,1.272,04202026,dat::Tn,dat::Tn,None,CDM20
15,B8,1.316,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
15,B9,1.333,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
15,B10,1.309,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
15,B11,1.334,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
15,B12,1.31,04202026,Δalr1,Δalr1,None,CDM20
15,C1,1.268,04202026,Δalr1_EV,Δalr1,EV,CDM20
15,C2,1.267,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
15,C3,0.091,04202026,NB,NB,None,TSB
15,C4,1.205,04202026,Parent,Parent,None,TSB
15,C5,1.202,04202026,Parent_EV,Parent,EV,TSB
15,C6,1.281,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
15,C7,1.249,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
15,C8,1.268,04202026,Parent_alr1,Parent,alr1,TSB
15,C9,1.286,04202026,dat::Tn,dat::Tn,None,TSB
15,C10,1.31,04202026,dat::Tn_EV,dat::Tn,EV,TSB
15,C11,1.292,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
15,C12,1.297,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
15,D1,1.298,04202026,Δalr1_EV,Δalr1,EV,CDM20
15,D2,1.308,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
15,D3,0.092,04202026,NB,NB,None,TSB
15,D4,1.159,04202026,Parent,Parent,None,TSB
15,D5,1.184,04202026,Parent_EV,Parent,EV,TSB
15,D6,1.299,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
15,D7,1.255,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
15,D8,1.279,04202026,Parent_alr1,Parent,alr1,TSB
15,D9,1.263,04202026,dat::Tn,dat::Tn,None,TSB
15,D10,1.226,04202026,dat::Tn_EV,dat::Tn,EV,TSB
15,D11,1.259,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
15,D12,1.284,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
15,E1,0.146,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
15,E2,0.41,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
15,E3,1.158,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
15,E4,1.138,04202026,Δalr1,Δalr1,None,TSB
15,E5,1.12,04202026,Δalr1_EV,Δalr1,EV,TSB
15,E6,1.181,04202026,Δalr1_alr1,Δalr1,alr1,TSB
15,F1,0.123,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
15,F2,0.391,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
15,F3,1.133,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
15,F4,1.105,04202026,Δalr1,Δalr1,None,TSB
15,F5,1.043,04202026,Δalr1_EV,Δalr1,EV,TSB
15,F6,1.157,04202026,Δalr1_alr1,Δalr1,alr1,TSB
15,G1,0.088,04202026,NB,NB,None,CDM19 - ala
15,G2,1.108,04202026,Parent,Parent,None,CDM19 - ala
15,G3,1.15,04202026,Parent_EV,Parent,EV,CDM19 - ala
15,G4,1.182,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
15,G5,1.319,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
15,G6,1.183,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
15,G7,0.148,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
15,G8,0.164,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
15,G9,0.151,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
15,G10,1.291,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
15,G11,0.129,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
15,G12,0.153,04202026,Δalr1,Δalr1,None,CDM19 - ala
15,H1,0.087,04202026,NB,NB,None,CDM19 - ala
15,H2,1.21,04202026,Parent,Parent,None,CDM19 - ala
15,H3,1.191,04202026,Parent_EV,Parent,EV,CDM19 - ala
15,H4,1.199,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
15,H5,1.279,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
15,H6,1.227,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
15,H7,0.132,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
15,H8,0.131,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
15,H9,0.131,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
15,H10,1.295,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
15,H11,0.122,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
15,H12,0.152,04202026,Δalr1,Δalr1,None,CDM19 - ala
16,A1,0.087,04202026,NB,NB,None,CDM20
16,A2,1.353,04202026,Parent,Parent,None,CDM20
16,A3,1.322,04202026,Parent_EV,Parent,EV,CDM20
16,A4,1.315,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
16,A5,1.316,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
16,A6,1.321,04202026,Parent_alr1,Parent,alr1,CDM20
16,A7,1.268,04202026,dat::Tn,dat::Tn,None,CDM20
16,A8,1.298,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
16,A9,1.256,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
16,A10,1.287,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
16,A11,1.31,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
16,A12,1.333,04202026,Δalr1,Δalr1,None,CDM20
16,B1,0.086,04202026,NB,NB,None,CDM20
16,B2,1.238,04202026,Parent,Parent,None,CDM20
16,B3,1.252,04202026,Parent_EV,Parent,EV,CDM20
16,B4,1.345,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
16,B5,1.276,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
16,B6,1.267,04202026,Parent_alr1,Parent,alr1,CDM20
16,B7,1.253,04202026,dat::Tn,dat::Tn,None,CDM20
16,B8,1.329,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
16,B9,1.334,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
16,B10,1.32,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
16,B11,1.335,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
16,B12,1.296,04202026,Δalr1,Δalr1,None,CDM20
16,C1,1.275,04202026,Δalr1_EV,Δalr1,EV,CDM20
16,C2,1.264,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
16,C3,0.091,04202026,NB,NB,None,TSB
16,C4,1.221,04202026,Parent,Parent,None,TSB
16,C5,1.211,04202026,Parent_EV,Parent,EV,TSB
16,C6,1.28,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
16,C7,1.25,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
16,C8,1.279,04202026,Parent_alr1,Parent,alr1,TSB
16,C9,1.3,04202026,dat::Tn,dat::Tn,None,TSB
16,C10,1.314,04202026,dat::Tn_EV,dat::Tn,EV,TSB
16,C11,1.303,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
16,C12,1.305,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
16,D1,1.323,04202026,Δalr1_EV,Δalr1,EV,CDM20
16,D2,1.316,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
16,D3,0.092,04202026,NB,NB,None,TSB
16,D4,1.17,04202026,Parent,Parent,None,TSB
16,D5,1.188,04202026,Parent_EV,Parent,EV,TSB
16,D6,1.305,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
16,D7,1.27,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
16,D8,1.283,04202026,Parent_alr1,Parent,alr1,TSB
16,D9,1.276,04202026,dat::Tn,dat::Tn,None,TSB
16,D10,1.24,04202026,dat::Tn_EV,dat::Tn,EV,TSB
16,D11,1.264,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
16,D12,1.296,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
16,E1,0.148,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
16,E2,0.464,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
16,E3,1.174,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
16,E4,1.135,04202026,Δalr1,Δalr1,None,TSB
16,E5,1.117,04202026,Δalr1_EV,Δalr1,EV,TSB
16,E6,1.198,04202026,Δalr1_alr1,Δalr1,alr1,TSB
16,F1,0.126,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
16,F2,0.441,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
16,F3,1.143,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
16,F4,1.111,04202026,Δalr1,Δalr1,None,TSB
16,F5,1.057,04202026,Δalr1_EV,Δalr1,EV,TSB
16,F6,1.17,04202026,Δalr1_alr1,Δalr1,alr1,TSB
16,G1,0.088,04202026,NB,NB,None,CDM19 - ala
16,G2,1.222,04202026,Parent,Parent,None,CDM19 - ala
16,G3,1.232,04202026,Parent_EV,Parent,EV,CDM19 - ala
16,G4,1.262,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
16,G5,1.338,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
16,G6,1.267,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
16,G7,0.152,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
16,G8,0.169,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
16,G9,0.155,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
16,G10,1.308,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
16,G11,0.132,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
16,G12,0.154,04202026,Δalr1,Δalr1,None,CDM19 - ala
16,H1,0.087,04202026,NB,NB,None,CDM19 - ala
16,H2,1.244,04202026,Parent,Parent,None,CDM19 - ala
16,H3,1.223,04202026,Parent_EV,Parent,EV,CDM19 - ala
16,H4,1.234,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
16,H5,1.312,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
16,H6,1.229,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
16,H7,0.131,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
16,H8,0.133,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
16,H9,0.134,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
16,H10,1.303,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
16,H11,0.123,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
16,H12,0.155,04202026,Δalr1,Δalr1,None,CDM19 - ala
17,A1,0.087,04202026,NB,NB,None,CDM20
17,A2,1.385,04202026,Parent,Parent,None,CDM20
17,A3,1.359,04202026,Parent_EV,Parent,EV,CDM20
17,A4,1.357,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
17,A5,1.358,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
17,A6,1.376,04202026,Parent_alr1,Parent,alr1,CDM20
17,A7,1.323,04202026,dat::Tn,dat::Tn,None,CDM20
17,A8,1.361,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
17,A9,1.298,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
17,A10,1.363,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
17,A11,1.393,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
17,A12,1.373,04202026,Δalr1,Δalr1,None,CDM20
17,B1,0.086,04202026,NB,NB,None,CDM20
17,B2,1.304,04202026,Parent,Parent,None,CDM20
17,B3,1.318,04202026,Parent_EV,Parent,EV,CDM20
17,B4,1.379,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
17,B5,1.327,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
17,B6,1.319,04202026,Parent_alr1,Parent,alr1,CDM20
17,B7,1.305,04202026,dat::Tn,dat::Tn,None,CDM20
17,B8,1.365,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
17,B9,1.373,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
17,B10,1.364,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
17,B11,1.373,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
17,B12,1.365,04202026,Δalr1,Δalr1,None,CDM20
17,C1,1.316,04202026,Δalr1_EV,Δalr1,EV,CDM20
17,C2,1.304,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
17,C3,0.091,04202026,NB,NB,None,TSB
17,C4,1.25,04202026,Parent,Parent,None,TSB
17,C5,1.245,04202026,Parent_EV,Parent,EV,TSB
17,C6,1.293,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
17,C7,1.268,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
17,C8,1.301,04202026,Parent_alr1,Parent,alr1,TSB
17,C9,1.322,04202026,dat::Tn,dat::Tn,None,TSB
17,C10,1.327,04202026,dat::Tn_EV,dat::Tn,EV,TSB
17,C11,1.323,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
17,C12,1.333,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
17,D1,1.351,04202026,Δalr1_EV,Δalr1,EV,CDM20
17,D2,1.345,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
17,D3,0.092,04202026,NB,NB,None,TSB
17,D4,1.195,04202026,Parent,Parent,None,TSB
17,D5,1.219,04202026,Parent_EV,Parent,EV,TSB
17,D6,1.309,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
17,D7,1.282,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
17,D8,1.298,04202026,Parent_alr1,Parent,alr1,TSB
17,D9,1.291,04202026,dat::Tn,dat::Tn,None,TSB
17,D10,1.261,04202026,dat::Tn_EV,dat::Tn,EV,TSB
17,D11,1.291,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
17,D12,1.322,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
17,E1,0.153,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
17,E2,0.528,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
17,E3,1.209,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
17,E4,1.146,04202026,Δalr1,Δalr1,None,TSB
17,E5,1.128,04202026,Δalr1_EV,Δalr1,EV,TSB
17,E6,1.245,04202026,Δalr1_alr1,Δalr1,alr1,TSB
17,F1,0.129,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
17,F2,0.507,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
17,F3,1.155,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
17,F4,1.116,04202026,Δalr1,Δalr1,None,TSB
17,F5,1.081,04202026,Δalr1_EV,Δalr1,EV,TSB
17,F6,1.201,04202026,Δalr1_alr1,Δalr1,alr1,TSB
17,G1,0.088,04202026,NB,NB,None,CDM19 - ala
17,G2,1.3,04202026,Parent,Parent,None,CDM19 - ala
17,G3,1.291,04202026,Parent_EV,Parent,EV,CDM19 - ala
17,G4,1.305,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
17,G5,1.367,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
17,G6,1.33,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
17,G7,0.153,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
17,G8,0.17,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
17,G9,0.156,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
17,G10,1.348,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
17,G11,0.132,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
17,G12,0.156,04202026,Δalr1,Δalr1,None,CDM19 - ala
17,H1,0.087,04202026,NB,NB,None,CDM19 - ala
17,H2,1.293,04202026,Parent,Parent,None,CDM19 - ala
17,H3,1.276,04202026,Parent_EV,Parent,EV,CDM19 - ala
17,H4,1.298,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
17,H5,1.342,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
17,H6,1.29,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
17,H7,0.136,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
17,H8,0.135,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
17,H9,0.135,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
17,H10,1.338,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
17,H11,0.126,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
17,H12,0.16,04202026,Δalr1,Δalr1,None,CDM19 - ala
18,A1,0.087,04202026,NB,NB,None,CDM20
18,A2,1.383,04202026,Parent,Parent,None,CDM20
18,A3,1.371,04202026,Parent_EV,Parent,EV,CDM20
18,A4,1.363,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
18,A5,1.37,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
18,A6,1.378,04202026,Parent_alr1,Parent,alr1,CDM20
18,A7,1.314,04202026,dat::Tn,dat::Tn,None,CDM20
18,A8,1.349,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
18,A9,1.299,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
18,A10,1.334,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
18,A11,1.385,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
18,A12,1.376,04202026,Δalr1,Δalr1,None,CDM20
18,B1,0.086,04202026,NB,NB,None,CDM20
18,B2,1.302,04202026,Parent,Parent,None,CDM20
18,B3,1.307,04202026,Parent_EV,Parent,EV,CDM20
18,B4,1.372,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM20
18,B5,1.322,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM20
18,B6,1.312,04202026,Parent_alr1,Parent,alr1,CDM20
18,B7,1.295,04202026,dat::Tn,dat::Tn,None,CDM20
18,B8,1.357,04202026,dat::Tn_EV,dat::Tn,EV,CDM20
18,B9,1.368,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
18,B10,1.355,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
18,B11,1.365,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM20
18,B12,1.358,04202026,Δalr1,Δalr1,None,CDM20
18,C1,1.313,04202026,Δalr1_EV,Δalr1,EV,CDM20
18,C2,1.302,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
18,C3,0.091,04202026,NB,NB,None,TSB
18,C4,1.255,04202026,Parent,Parent,None,TSB
18,C5,1.251,04202026,Parent_EV,Parent,EV,TSB
18,C6,1.294,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
18,C7,1.275,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
18,C8,1.309,04202026,Parent_alr1,Parent,alr1,TSB
18,C9,1.331,04202026,dat::Tn,dat::Tn,None,TSB
18,C10,1.33,04202026,dat::Tn_EV,dat::Tn,EV,TSB
18,C11,1.329,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
18,C12,1.342,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
18,D1,1.353,04202026,Δalr1_EV,Δalr1,EV,CDM20
18,D2,1.339,04202026,Δalr1_alr1,Δalr1,alr1,CDM20
18,D3,0.092,04202026,NB,NB,None,TSB
18,D4,1.201,04202026,Parent,Parent,None,TSB
18,D5,1.226,04202026,Parent_EV,Parent,EV,TSB
18,D6,1.318,04202026,Parent_Pdat dat,Parent,Pdat dat,TSB
18,D7,1.289,04202026,Parent_PpepV dat,Parent,PpepV dat,TSB
18,D8,1.305,04202026,Parent_alr1,Parent,alr1,TSB
18,D9,1.303,04202026,dat::Tn,dat::Tn,None,TSB
18,D10,1.273,04202026,dat::Tn_EV,dat::Tn,EV,TSB
18,D11,1.29,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
18,D12,1.333,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
18,E1,0.156,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
18,E2,0.592,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
18,E3,1.227,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
18,E4,1.155,04202026,Δalr1,Δalr1,None,TSB
18,E5,1.141,04202026,Δalr1_EV,Δalr1,EV,TSB
18,E6,1.244,04202026,Δalr1_alr1,Δalr1,alr1,TSB
18,F1,0.131,04202026,Δalr1_EV,Δalr1,EV,CDM19 - ala
18,F2,0.563,04202026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
18,F3,1.185,04202026,dat::Tn_alr1,dat::Tn,alr1,TSB
18,F4,1.129,04202026,Δalr1,Δalr1,None,TSB
18,F5,1.103,04202026,Δalr1_EV,Δalr1,EV,TSB
18,F6,1.218,04202026,Δalr1_alr1,Δalr1,alr1,TSB
18,G1,0.088,04202026,NB,NB,None,CDM19 - ala
18,G2,1.329,04202026,Parent,Parent,None,CDM19 - ala
18,G3,1.325,04202026,Parent_EV,Parent,EV,CDM19 - ala
18,G4,1.307,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
18,G5,1.358,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
18,G6,1.35,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
18,G7,0.157,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
18,G8,0.175,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
18,G9,0.16,04202026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
18,G10,1.354,04202026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
18,G11,0.135,04202026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
18,G12,0.166,04202026,Δalr1,Δalr1,None,CDM19 - ala
18,H1,0.087,04202026,NB,NB,None,CDM19 - ala
18,H2,1.328,04202026,Parent,Parent,None,CDM19 - ala
18,H3,1.299,04202026,Parent_EV,Parent,EV,CDM19 - ala
18,H4,1.308,04202026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
18,H5,1.342,04202026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
18,H6,1.307,04202026,Parent_alr1,Parent,alr1,CDM19 - ala
18,H7,0.138,04202026,dat::Tn,dat::Tn,None,CDM19 - ala
18,H8,0.139,04202026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
